category,sub_category,product_name,manufacturer,customer_name,city,state,region,country,postal_code,order_id,order_date,ship_date,ship_mode,sales,quantity,discount,profit,profit_ratio
Office Supplies,Paper,Easy-staple paper,Easy-staple paper,Dorothy Badders,Newark,Delaware,East,United States,19711,CA-2014-104885,2016-03-02,2016-03-08,Standard Class,68.0,6,0.0,33.0,0.49
Office Supplies,Binders,GBC VeloBind Cover Sets,GBC,Joseph Airdo,Cuyahoga Falls,Ohio,East,United States,44221,CA-2014-152261,2016-03-02,2016-03-06,Standard Class,19.0,4,0.7,-12.0,-0.67
Office Supplies,Binders,Catalog Binders with Expanding Posts,Other,Ken Dana,Los Angeles,California,West,United States,90008,CA-2014-155712,2016-03-02,2016-03-08,Standard Class,108.0,2,0.2,34.0,0.31
Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,Acco,Roland Schwarz,Waco,Texas,Central,United States,76706,CA-2014-124114,2016-03-02,2016-03-02,Same Day,1.0,1,0.8,-1.0,-1.7
Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,Acco,Liz Preis,Murray,Kentucky,South,United States,42071,CA-2014-121804,2016-03-03,2016-03-08,Standard Class,73.0,5,0.0,20.0,0.27
Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Other,Richard Eichhorn,Dallas,Texas,Central,United States,75081,CA-2014-127621,2016-03-03,2016-03-07,Standard Class,27.0,8,0.2,10.0,0.36
Furniture,Chairs,Global Ergonomic Managers Chair,Global,Emily Phan,Dearborn Heights,Michigan,Central,United States,48127,CA-2014-111815,2016-03-03,2016-03-10,Standard Class,181.0,1,0.0,47.0,0.26
Technology,Accessories,Logitech Wireless Marathon Mouse M705,Logitech,Emily Phan,Dearborn Heights,Michigan,Central,United States,48127,CA-2014-111815,2016-03-03,2016-03-10,Standard Class,100.0,2,0.0,43.0,0.43
Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,Imation,Ed Jacobs,Los Angeles,California,West,United States,90008,CA-2014-123085,2016-03-03,2016-03-08,Standard Class,1049.0,8,0.0,441.0,0.42
Furniture,Chairs,Novimex Turbo Task Chair,Novimex,Ed Jacobs,Los Angeles,California,West,United States,90008,CA-2014-123085,2016-03-03,2016-03-08,Standard Class,170.0,3,0.2,-17.0,-0.1
Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Lesro,Bill Tyler,Los Angeles,California,West,United States,90004,CA-2014-117513,2016-03-03,2016-03-08,Standard Class,400.0,7,0.2,-15.0,-0.04
Office Supplies,Art,American Pencil,Other,Sung Pak,Los Angeles,California,West,United States,90045,CA-2014-110478,2016-03-04,2016-03-09,Standard Class,9.0,4,0.0,3.0,0.29
Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",Other,Sung Pak,Los Angeles,California,West,United States,90045,CA-2014-110478,2016-03-04,2016-03-09,Standard Class,15.0,1,0.0,7.0,0.46
Office Supplies,Paper,Xerox 1934,Xerox,Darren Powers,Houston,Texas,Central,United States,77041,CA-2014-142174,2016-03-04,2016-03-09,Standard Class,90.0,2,0.2,32.0,0.36
Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Howard Miller,Tonja Turnell,Houston,Texas,Central,United States,77095,US-2014-119816,2016-03-04,2016-03-06,Second Class,104.0,5,0.6,-78.0,-0.75
Office Supplies,Labels,Avery 497,Avery,Tonja Turnell,Houston,Texas,Central,United States,77095,US-2014-119816,2016-03-04,2016-03-06,Second Class,2.0,1,0.2,1.0,0.35
Office Supplies,Storage,Crate-A-Files,Other,Tonja Turnell,Houston,Texas,Central,United States,77095,US-2014-119816,2016-03-04,2016-03-06,Second Class,9.0,1,0.2,1.0,0.07
Office Supplies,Labels,Avery 515,Avery,Pete Kriz,Milwaukee,Wisconsin,Central,United States,53209,CA-2014-147753,2016-03-05,2016-03-05,Same Day,25.0,2,0.0,12.0,0.47
Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,Advantus,Julia Dunbar,Rochester,Minnesota,Central,United States,55901,CA-2014-168123,2016-03-05,2016-03-05,Same Day,8.0,2,0.0,3.0,0.32
Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,Other,Julia Dunbar,Rochester,Minnesota,Central,United States,55901,CA-2014-168123,2016-03-05,2016-03-05,Same Day,221.0,4,0.0,58.0,0.26
Office Supplies,Binders,GBC ProClick Punch Binding System,GBC,Julia Dunbar,Rochester,Minnesota,Central,United States,55901,CA-2014-168123,2016-03-05,2016-03-05,Same Day,128.0,2,0.0,63.0,0.49
Office Supplies,Binders,Avery Hole Reinforcements,Avery,Julia Dunbar,Rochester,Minnesota,Central,United States,55901,CA-2014-168123,2016-03-05,2016-03-05,Same Day,19.0,3,0.0,9.0,0.49
Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,Other,Claudia Bergmann,Southaven,Mississippi,South,United States,38671,CA-2014-161046,2016-03-05,2016-03-05,Same Day,43.0,4,0.0,20.0,0.46
Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,Logitech,Claudia Bergmann,Southaven,Mississippi,South,United States,38671,CA-2014-161046,2016-03-05,2016-03-05,Same Day,300.0,3,0.0,126.0,0.42
Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Kensington,Claudia Bergmann,Southaven,Mississippi,South,United States,38671,CA-2014-161046,2016-03-05,2016-03-05,Same Day,262.0,2,0.0,79.0,0.3
Office Supplies,Binders,Ibico Recycled Linen-Style Covers,Ibico,Claudia Bergmann,Southaven,Mississippi,South,United States,38671,CA-2014-161046,2016-03-05,2016-03-05,Same Day,234.0,6,0.0,112.0,0.48
Office Supplies,Paper,Xerox 1883,Xerox,Roland Murray,New York City,New York,East,United States,10011,CA-2014-168193,2016-03-06,2016-03-11,Second Class,26.0,1,0.0,12.0,0.46
Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Westinghouse,Roland Murray,New York City,New York,East,United States,10011,CA-2014-168193,2016-03-06,2016-03-11,Second Class,72.0,3,0.0,17.0,0.23
Office Supplies,Binders,Economy Binders,Other,Ben Ferrer,San Francisco,California,West,United States,94109,US-2014-119039,2016-03-06,2016-03-10,Standard Class,15.0,9,0.2,5.0,0.36
Office Supplies,Storage,"File Shuttle II and Handi-File, Black",Other,Sally Hughsby,San Francisco,California,West,United States,94109,CA-2014-125101,2016-03-06,2016-03-10,Second Class,68.0,2,0.0,17.0,0.25
Office Supplies,Art,Fluorescent Highlighters by Dixon,Other,Frank Carlisle,San Francisco,California,West,United States,94109,CA-2014-167640,2016-03-06,2016-03-10,Standard Class,24.0,6,0.0,8.0,0.34
Office Supplies,Labels,Avery 49,Avery,Frank Carlisle,San Francisco,California,West,United States,94109,CA-2014-167640,2016-03-06,2016-03-10,Standard Class,12.0,4,0.0,6.0,0.49
Office Supplies,Paper,Xerox 1893,Xerox,Frank Carlisle,San Francisco,California,West,United States,94109,CA-2014-167640,2016-03-06,2016-03-10,Standard Class,287.0,7,0.0,141.0,0.49
Technology,Phones,Digium D40 VoIP phone,Other,Frank Carlisle,San Francisco,California,West,United States,94109,CA-2014-167640,2016-03-06,2016-03-10,Standard Class,206.0,2,0.2,23.0,0.11
Office Supplies,Labels,Avery 511,Avery,Don Weiss,Dallas,Texas,Central,United States,75220,CA-2014-148642,2016-03-06,2016-03-12,Standard Class,5.0,2,0.2,2.0,0.35
Office Supplies,Art,Newell 345,Newell,Don Weiss,Dallas,Texas,Central,United States,75220,CA-2014-148642,2016-03-06,2016-03-12,Standard Class,63.0,4,0.2,5.0,0.08
Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,Logitech,Michael Granlund,Clinton,Maryland,East,United States,20735,CA-2014-136672,2016-03-07,2016-03-12,Standard Class,49.0,3,0.0,5.0,0.1
Office Supplies,Binders,3M Organizer Strips,3M,Shahid Hopkins,New York City,New York,East,United States,10035,CA-2014-110884,2016-03-07,2016-03-12,Standard Class,26.0,6,0.2,9.0,0.35
Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Avery,Shahid Hopkins,New York City,New York,East,United States,10035,CA-2014-110884,2016-03-07,2016-03-12,Standard Class,92.0,3,0.0,42.0,0.46
Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Belkin,Victoria Brennan,Columbus,Georgia,South,United States,31907,CA-2014-155698,2016-03-08,2016-03-11,First Class,648.0,8,0.0,168.0,0.26
Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Avery,Victoria Brennan,Columbus,Georgia,South,United States,31907,CA-2014-155698,2016-03-08,2016-03-11,First Class,21.0,2,0.0,10.0,0.48
Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Other,Alan Hwang,Anaheim,California,West,United States,92804,CA-2014-104080,2016-03-08,2016-03-15,Standard Class,171.0,5,0.2,64.0,0.38
Office Supplies,Art,Newell 323,Newell,Alan Hwang,Anaheim,California,West,United States,92804,CA-2014-104080,2016-03-08,2016-03-15,Standard Class,3.0,2,0.0,1.0,0.26
Technology,Accessories,Logitech Wireless Headset h800,Logitech,Lindsay Williams,San Francisco,California,West,United States,94110,CA-2014-102834,2016-03-09,2016-03-13,Standard Class,200.0,2,0.0,70.0,0.35
Technology,Copiers,Hewlett Packard 310 Color Digital Copier,Hewlett-Packard,Karl Braun,Los Angeles,California,West,United States,90008,CA-2014-147354,2016-03-09,2016-03-13,Standard Class,480.0,2,0.2,60.0,0.13
Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,DXL,Karl Braun,Los Angeles,California,West,United States,90008,CA-2014-147354,2016-03-09,2016-03-13,Standard Class,31.0,5,0.2,10.0,0.31
Office Supplies,Art,Newell 337,Newell,Mick Hernandez,Chester,Pennsylvania,East,United States,19013,CA-2014-144638,2016-03-10,2016-03-14,Standard Class,5.0,2,0.2,1.0,0.11
Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,Cisco,Mick Hernandez,Chester,Pennsylvania,East,United States,19013,CA-2014-144638,2016-03-10,2016-03-14,Standard Class,36.0,3,0.4,-8.0,-0.23
Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,Westinghouse,Mick Hernandez,Chester,Pennsylvania,East,United States,19013,CA-2014-144638,2016-03-10,2016-03-14,Standard Class,7.0,1,0.2,1.0,0.08
Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,Howard Miller,Mick Hernandez,Chester,Pennsylvania,East,United States,19013,CA-2014-144638,2016-03-10,2016-03-14,Standard Class,44.0,2,0.2,12.0,0.26
Technology,Phones,Nokia Lumia 521 (T-Mobile),Nokia,Emily Burns,Philadelphia,Pennsylvania,East,United States,19140,CA-2014-130967,2016-03-10,2016-03-16,Standard Class,54.0,3,0.4,-11.0,-0.2
Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,Euro Pro,Karen Seio,Raleigh,North Carolina,South,United States,27604,CA-2014-155824,2016-03-10,2016-03-15,Standard Class,49.0,1,0.2,4.0,0.08
Office Supplies,Binders,Heavy-Duty E-Z-D Binders,Other,Karen Seio,Raleigh,North Carolina,South,United States,27604,CA-2014-155824,2016-03-10,2016-03-15,Standard Class,13.0,4,0.7,-10.0,-0.77
Technology,Accessories,Maxell LTO Ultrium - 800 GB,Maxell,Candace McMahon,San Francisco,California,West,United States,94109,CA-2014-140494,2016-03-10,2016-03-15,Second Class,112.0,4,0.0,21.0,0.19
Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",Bevis,Maribeth Dona,Dallas,Texas,Central,United States,75217,CA-2014-132290,2016-03-10,2016-03-14,Standard Class,933.0,4,0.3,-173.0,-0.19
Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,GBC,Max Jones,Detroit,Michigan,Central,United States,48227,CA-2014-147291,2016-03-11,2016-03-17,Standard Class,896.0,4,0.0,421.0,0.47
Technology,Phones,Nortel Meridian M5316 Digital phone,Nortel,Marc Harrigan,Philadelphia,Pennsylvania,East,United States,19140,US-2014-141558,2016-03-11,2016-03-16,Standard Class,777.0,5,0.4,-181.0,-0.23
Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Avery,Marc Harrigan,Philadelphia,Pennsylvania,East,United States,19140,US-2014-141558,2016-03-11,2016-03-16,Standard Class,12.0,1,0.7,-9.0,-0.7
Furniture,Tables,KI Adjustable-Height Table,KI,Marc Harrigan,Philadelphia,Pennsylvania,East,United States,19140,US-2014-141558,2016-03-11,2016-03-16,Standard Class,155.0,3,0.4,-46.0,-0.3
Office Supplies,Storage,Desktop 3-Pocket Hot File,Other,Marc Harrigan,Philadelphia,Pennsylvania,East,United States,19140,US-2014-141558,2016-03-11,2016-03-16,Standard Class,43.0,1,0.2,3.0,0.08
Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Memorex,Paul Van Hugh,Cambridge,Massachusetts,East,United States,2138,US-2014-133081,2016-03-11,2016-03-15,Standard Class,64.0,4,0.0,25.0,0.39
Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",Executive Impressions,Paul Van Hugh,Cambridge,Massachusetts,East,United States,2138,US-2014-133081,2016-03-11,2016-03-15,Standard Class,27.0,1,0.0,12.0,0.44
Technology,Phones,PowerGen Dual USB Car Charger,Other,Ken Black,Lowell,Massachusetts,East,United States,1852,CA-2014-159352,2016-03-12,2016-03-17,Standard Class,70.0,7,0.0,32.0,0.46
Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,Carina,Bill Stewart,San Francisco,California,West,United States,94122,CA-2014-116288,2016-03-12,2016-03-17,Standard Class,243.0,3,0.0,10.0,0.04
Office Supplies,Binders,Avery Non-Stick Binders,Avery,Guy Armstrong,Rogers,Arkansas,South,United States,72756,CA-2014-152786,2016-03-12,2016-03-17,Standard Class,40.0,9,0.0,19.0,0.46
Office Supplies,Paper,Multicolor Computer Printout Paper,Other,Karen Ferguson,Manteca,California,West,United States,95336,CA-2014-166296,2016-03-13,2016-03-19,Standard Class,315.0,3,0.0,151.0,0.48
Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Other,Benjamin Farhat,Albuquerque,New Mexico,West,United States,87105,CA-2014-106859,2016-03-13,2016-03-18,Second Class,91.0,8,0.0,25.0,0.28
Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,OtterBox,Benjamin Farhat,Albuquerque,New Mexico,West,United States,87105,CA-2014-106859,2016-03-13,2016-03-18,Second Class,141.0,8,0.2,49.0,0.35
Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design,Logitech,Benjamin Farhat,Albuquerque,New Mexico,West,United States,87105,CA-2014-106859,2016-03-13,2016-03-18,Second Class,215.0,5,0.0,88.0,0.41
Office Supplies,Paper,Xerox 230,Xerox,Benjamin Farhat,Albuquerque,New Mexico,West,United States,87105,CA-2014-106859,2016-03-13,2016-03-18,Second Class,45.0,7,0.0,22.0,0.48
Office Supplies,Paper,Xerox 1885,Xerox,Benjamin Farhat,Albuquerque,New Mexico,West,United States,87105,CA-2014-106859,2016-03-13,2016-03-18,Second Class,288.0,6,0.0,138.0,0.48
Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,Martin-Yale,Sanjit Engle,Denver,Colorado,West,United States,80219,CA-2014-105851,2016-03-13,2016-03-20,Standard Class,1332.0,2,0.2,-300.0,-0.23
Office Supplies,Art,Col-Erase Pencils with Erasers,Other,Stephanie Ulpright,Chicago,Illinois,Central,United States,60610,CA-2014-157966,2016-03-13,2016-03-13,Same Day,19.0,4,0.2,2.0,0.11
Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",HP,Stephanie Ulpright,Chicago,Illinois,Central,United States,60610,CA-2014-157966,2016-03-13,2016-03-13,Same Day,210.0,2,0.3,9.0,0.04
Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",Other,Stephanie Ulpright,Chicago,Illinois,Central,United States,60610,CA-2014-157966,2016-03-13,2016-03-13,Same Day,30.0,5,0.2,2.0,0.06
Furniture,Chairs,SAFCO Folding Chair Trolley,SAFCO,Stephanie Ulpright,Chicago,Illinois,Central,United States,60610,CA-2014-157966,2016-03-13,2016-03-13,Same Day,90.0,1,0.3,-3.0,-0.03
Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,Hewlett-Packard,Stephanie Ulpright,Chicago,Illinois,Central,United States,60610,CA-2014-157966,2016-03-13,2016-03-13,Same Day,960.0,2,0.2,336.0,0.35
Office Supplies,Paper,Xerox 1993,Xerox,Stephanie Ulpright,Chicago,Illinois,Central,United States,60610,CA-2014-157966,2016-03-13,2016-03-13,Same Day,16.0,3,0.2,6.0,0.36
Technology,Phones,Plantronics MX500i Earset,Plantronics,Stephanie Ulpright,Chicago,Illinois,Central,United States,60610,CA-2014-157966,2016-03-13,2016-03-13,Same Day,34.0,1,0.2,-7.0,-0.21
Office Supplies,Binders,GBC VeloBind Cover Sets,GBC,Shahid Collister,Fairfield,Connecticut,East,United States,6824,CA-2014-153843,2016-03-13,2016-03-15,First Class,31.0,2,0.0,15.0,0.5
Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,Hoover,Shahid Collister,Fairfield,Connecticut,East,United States,6824,CA-2014-153843,2016-03-13,2016-03-15,First Class,465.0,2,0.0,121.0,0.26
Office Supplies,Paper,Strathmore Photo Mount Cards,Strathmore,Shahid Collister,Fairfield,Connecticut,East,United States,6824,CA-2014-153843,2016-03-13,2016-03-15,First Class,27.0,4,0.0,12.0,0.46
Office Supplies,Binders,Avery Arch Ring Binders,Avery,Joy Bell-,Columbia,Maryland,East,United States,21044,CA-2014-107713,2016-03-13,2016-03-17,Standard Class,174.0,3,0.0,82.0,0.47
Technology,Phones,Panasonic KX T7736-B Digital phone,Panasonic,Meg Tillman,New York City,New York,East,United States,10011,US-2014-146906,2016-03-13,2016-03-17,Standard Class,300.0,2,0.0,75.0,0.25
Technology,Phones,PowerGen Dual USB Car Charger,Other,Frank Hawley,Aurora,Illinois,Central,United States,60505,CA-2014-162474,2016-03-13,2016-03-16,First Class,8.0,1,0.2,3.0,0.33
Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Other,Brad Norvell,Chicago,Illinois,Central,United States,60623,CA-2014-114370,2016-03-14,2016-03-17,Second Class,50.0,2,0.2,5.0,0.1
Office Supplies,Paper,Xerox 214,Xerox,Valerie Mitchum,Seattle,Washington,West,United States,98105,US-2014-101539,2016-03-16,2016-03-18,Second Class,6.0,1,0.0,3.0,0.48
Office Supplies,Storage,Safco Commercial Shelving,SAFCO,Valerie Mitchum,Seattle,Washington,West,United States,98105,US-2014-101539,2016-03-16,2016-03-18,Second Class,47.0,1,0.0,2.0,0.04
Technology,Phones,Mitel MiVoice 5330e IP Phone,Mitel,Valerie Mitchum,Seattle,Washington,West,United States,98105,US-2014-101539,2016-03-16,2016-03-18,Second Class,660.0,3,0.2,49.0,0.07
Technology,Phones,Geemarc AmpliPOWER60,Other,Matthew Grinstein,Lakewood,Ohio,East,United States,44107,CA-2014-152135,2016-03-16,2016-03-18,Second Class,445.0,8,0.4,-82.0,-0.18
Technology,Phones,OtterBox Defender Series Case - iPhone 5c,OtterBox,Susan Pistek,Columbus,Ohio,East,United States,43229,CA-2014-161172,2016-03-16,2016-03-16,Same Day,44.0,2,0.4,-7.0,-0.17
Furniture,Furnishings,Nu-Dell Oak Frame,Nu-Dell,Susan Pistek,Columbus,Ohio,East,United States,43229,CA-2014-161172,2016-03-16,2016-03-16,Same Day,51.0,6,0.2,8.0,0.15
Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,Avery,Susan Pistek,Columbus,Ohio,East,United States,43229,CA-2014-161172,2016-03-16,2016-03-16,Same Day,5.0,3,0.7,-3.0,-0.67
Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,Logitech,Susan Pistek,Columbus,Ohio,East,United States,43229,CA-2014-161172,2016-03-16,2016-03-16,Same Day,160.0,2,0.2,44.0,0.28
Office Supplies,Storage,"File Shuttle II and Handi-File, Black",Other,Susan Pistek,Columbus,Ohio,East,United States,43229,CA-2014-161172,2016-03-16,2016-03-16,Same Day,54.0,2,0.2,3.0,0.06
Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",Other,Ken Dana,Los Angeles,California,West,United States,90032,CA-2014-129294,2016-03-16,2016-03-21,Standard Class,310.0,2,0.0,81.0,0.26
Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",XtraLife,Ken Dana,Los Angeles,California,West,United States,90032,CA-2014-129294,2016-03-16,2016-03-21,Standard Class,70.0,6,0.2,23.0,0.33
Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,Pressboard,Ken Dana,Los Angeles,California,West,United States,90032,CA-2014-129294,2016-03-16,2016-03-21,Standard Class,20.0,5,0.2,7.0,0.35
Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,Bionaire,Ken Dana,Los Angeles,California,West,United States,90032,CA-2014-129294,2016-03-16,2016-03-21,Standard Class,141.0,3,0.0,55.0,0.39
Office Supplies,Binders,Heavy-Duty E-Z-D Binders,Other,Clay Ludtke,Lancaster,California,West,United States,93534,CA-2014-129567,2016-03-17,2016-03-21,Second Class,17.0,2,0.2,6.0,0.34
